image_link,transformation,ground_truth,human_label,IQA
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03095699_24452.JPEG.jpeg_compression_984.png,jpeg_compression,not car,not car,0.6193704039448282
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03938244_30218.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_14382.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_15977.JPEG.jpeg_compression_424.png,jpeg_compression,not car,not car,0.6298598918755677
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52476.JPEG.gaussian_noise_403.png,gaussian_noise,car,car,0.20378217715245162
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03777568_12318.JPEG.contrast_592.png,contrast,car,car,0.7700329778314322
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02009912_11954.JPEG.Color_jitter_844.png,Color_jitter,not car,not car,0.14592222534294833
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_890.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02125311_15625.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n02879718_34056.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03770679_6667.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_13855.JPEG.contrast_941.png,contrast,car,car,0.9665298629598578
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_23592.JPEG.jpeg_compression_164.png,jpeg_compression,car,car,0.7346403246340449
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_9883.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03100240_3373.JPEG.Color_jitter_829.png,Color_jitter,car,car,0.7408117675924587
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_16324.JPEG.gaussian_noise_24.png,gaussian_noise,not car,not car,0.9320884345470923
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03100240_19010.JPEG.frost_507.png,frost,car,not car,0.08716119057292489
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03100240_2601.JPEG.RGB_889.png,RGB,car,car,0.5181177975038939
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03095699_24452.JPEG.jpeg_compression_984.png,jpeg_compression,not car,not car,0.6193704039448282
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03938244_30218.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_14382.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_15977.JPEG.jpeg_compression_424.png,jpeg_compression,not car,not car,0.6298598918755677
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52476.JPEG.gaussian_noise_403.png,gaussian_noise,car,not car,0.20378217715245162
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03777568_12318.JPEG.contrast_592.png,contrast,car,car,0.7700329778314322
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02009912_11954.JPEG.Color_jitter_844.png,Color_jitter,not car,not car,0.14592222534294833
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_890.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02125311_15625.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n02879718_34056.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03770679_6667.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_13855.JPEG.contrast_941.png,contrast,car,car,0.9665298629598578
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_23592.JPEG.jpeg_compression_164.png,jpeg_compression,car,car,0.7346403246340449
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_9883.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03100240_3373.JPEG.Color_jitter_829.png,Color_jitter,car,car,0.7408117675924587
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_16324.JPEG.gaussian_noise_24.png,gaussian_noise,not car,not car,0.9320884345470923
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03100240_19010.JPEG.frost_507.png,frost,car,car,0.08716119057292489
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03100240_2601.JPEG.RGB_889.png,RGB,car,car,0.5181177975038939
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03095699_24452.JPEG.jpeg_compression_984.png,jpeg_compression,not car,not car,0.6193704039448282
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03938244_30218.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_14382.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_15977.JPEG.jpeg_compression_424.png,jpeg_compression,not car,not car,0.6298598918755677
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52476.JPEG.gaussian_noise_403.png,gaussian_noise,car,car,0.20378217715245162
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03777568_12318.JPEG.contrast_592.png,contrast,car,car,0.7700329778314322
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02009912_11954.JPEG.Color_jitter_844.png,Color_jitter,not car,not car,0.14592222534294833
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_890.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02125311_15625.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n02879718_34056.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03770679_6667.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_13855.JPEG.contrast_941.png,contrast,car,car,0.9665298629598578
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_23592.JPEG.jpeg_compression_164.png,jpeg_compression,car,car,0.7346403246340449
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_9883.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03100240_3373.JPEG.Color_jitter_829.png,Color_jitter,car,car,0.7408117675924587
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_16324.JPEG.gaussian_noise_24.png,gaussian_noise,not car,not car,0.9320884345470923
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n03100240_19010.JPEG.frost_507.png,frost,car,not car,0.08716119057292489
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/RGB/n03100240_2601.JPEG.RGB_889.png,RGB,car,car,0.5181177975038939
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03095699_24452.JPEG.jpeg_compression_984.png,jpeg_compression,not car,not car,0.6193704039448282
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n03938244_30218.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_14382.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_15977.JPEG.jpeg_compression_424.png,jpeg_compression,not car,not car,0.6298598918755677
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52476.JPEG.gaussian_noise_403.png,gaussian_noise,car,not car,0.20378217715245162
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03777568_12318.JPEG.contrast_592.png,contrast,car,car,0.7700329778314322
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n02009912_11954.JPEG.Color_jitter_844.png,Color_jitter,not car,not car,0.14592222534294833
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n02009912_890.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/frost/n02125311_15625.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n02879718_34056.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03770679_6667.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_13855.JPEG.contrast_941.png,contrast,car,car,0.9665298629598578
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_23592.JPEG.jpeg_compression_164.png,jpeg_compression,car,car,0.7346403246340449
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_9883.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/Color_jitter/n03100240_3373.JPEG.Color_jitter_829.png,Color_jitter,car,car,0.7408117675924587
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_16324.JPEG.gaussian_noise_24.png,gaussian_noise,not car,not car,0.9320884345470923
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_24755.JPEG.contrast_744.png,contrast,car,car,0.814429295827746
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03100240_20489.JPEG.contrast_764.png,contrast,car,car,0.859177354501353
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02009912_10128.JPEG.frost_542.png,frost,not car,not car,0.13909730452968078
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_16701.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02814533_38596.JPEG.contrast_913.png,contrast,car,car,0.9470384632960872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_1731.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_23466.JPEG.frost_702.png,frost,car,car,0.4949210060498332
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_3267.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03938244_19513.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n04285008_5875.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03594945_5964.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n04037443_183.JPEG,original,car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n04285008_8216.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03594945_33782.JPEG.gaussian_noise_825.png,gaussian_noise,car,car,0.09967655954625639
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_12561.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_37092.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_14103.JPEG.frost_601.png,frost,car,car,0.24353400790962854
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03594945_7578.JPEG.jpeg_compression_34.png,jpeg_compression,car,car,0.6564009207085962
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_24755.JPEG.contrast_744.png,contrast,car,car,0.814429295827746
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03100240_20489.JPEG.contrast_764.png,contrast,car,car,0.859177354501353
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02009912_10128.JPEG.frost_542.png,frost,not car,not car,0.13909730452968078
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_16701.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02814533_38596.JPEG.contrast_913.png,contrast,car,car,0.9470384632960872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_1731.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_23466.JPEG.frost_702.png,frost,car,car,0.4949210060498332
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_3267.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03938244_19513.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n04285008_5875.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03594945_5964.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n04037443_183.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n04285008_8216.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03594945_33782.JPEG.gaussian_noise_825.png,gaussian_noise,car,car,0.09967655954625639
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_12561.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_37092.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_14103.JPEG.frost_601.png,frost,car,car,0.24353400790962854
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03594945_7578.JPEG.jpeg_compression_34.png,jpeg_compression,car,car,0.6564009207085962
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_24755.JPEG.contrast_744.png,contrast,car,car,0.814429295827746
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03100240_20489.JPEG.contrast_764.png,contrast,car,car,0.859177354501353
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02009912_10128.JPEG.frost_542.png,frost,not car,not car,0.13909730452968078
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_16701.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02814533_38596.JPEG.contrast_913.png,contrast,car,car,0.9470384632960872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_1731.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_23466.JPEG.frost_702.png,frost,car,car,0.4949210060498332
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_3267.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03938244_19513.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n04285008_5875.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03594945_5964.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n04037443_183.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n04285008_8216.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03594945_33782.JPEG.gaussian_noise_825.png,gaussian_noise,car,car,0.09967655954625639
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_12561.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_37092.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_14103.JPEG.frost_601.png,frost,car,car,0.24353400790962854
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03594945_7578.JPEG.jpeg_compression_34.png,jpeg_compression,car,car,0.6564009207085962
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_24755.JPEG.contrast_744.png,contrast,car,car,0.814429295827746
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03100240_20489.JPEG.contrast_764.png,contrast,car,car,0.859177354501353
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02009912_10128.JPEG.frost_542.png,frost,not car,not car,0.13909730452968078
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_16701.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02814533_38596.JPEG.contrast_913.png,contrast,car,car,0.9470384632960872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_1731.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_23466.JPEG.frost_702.png,frost,car,car,0.4949210060498332
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_3267.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03938244_19513.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n04285008_5875.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n03594945_5964.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n04037443_183.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/Color_jitter/n04285008_8216.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03594945_33782.JPEG.gaussian_noise_825.png,gaussian_noise,car,car,0.09967655954625639
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_12561.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/contrast/n03594945_37092.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n04285008_14103.JPEG.frost_601.png,frost,car,car,0.24353400790962854
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03594945_7578.JPEG.jpeg_compression_34.png,jpeg_compression,car,car,0.6564009207085962
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03594945_24755.JPEG.contrast_744.png,contrast,car,car,0.814429295827746
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n03100240_20489.JPEG.contrast_764.png,contrast,car,car,0.859177354501353
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02009912_10128.JPEG.frost_542.png,frost,not car,not car,0.13909730452968078
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_16701.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/contrast/n02814533_38596.JPEG.contrast_913.png,contrast,car,car,0.9470384632960872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/RGB/n03127747_1731.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/frost/n02814533_23466.JPEG.frost_702.png,frost,car,car,0.4949210060498332
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_3267.JPEG,original,car,car,1
